Date,SPY,QQQ,TLT,GLD,VNQ,DBC
2019-01-09,231.3692169189453,153.7185516357422,97.95668029785156,122.30999755859375,58.217899322509766,13.197415351867676
2019-01-10,232.18548583984375,154.15823364257812,97.32650756835938,121.58999633789062,59.00944900512695,13.163156509399414
2019-01-11,232.27511596679688,153.59426879882812,97.70629119873047,121.80000305175781,59.176902770996094,13.120335578918457
2019-01-14,230.8579864501953,152.2370147705078,97.34268951416016,122.08999633789062,58.97901153564453,13.009001731872559
2019-01-15,233.50384521484375,155.20968627929688,96.98717498779297,121.87999725341797,59.5422477722168,13.111771583557129
2019-01-16,234.06890869140625,155.18104553222656,97.08411407470703,122.2699966430664,59.96084976196289,13.180285453796387
2019-01-17,235.8446807861328,156.40447998046875,97.10834503173828,122.11000061035156,60.250099182128906,13.188848495483398
2019-01-18,238.9837646484375,157.9529266357422,96.59937286376953,121.0199966430664,60.45560073852539,13.325876235961914
2019-01-22,235.7550048828125,154.7891082763672,97.2538070678711,121.44999694824219,60.272911071777344,13.231670379638672
2019-01-23,236.24830627441406,154.98983764648438,97.21339416503906,121.27999877929688,60.28052520751953,13.214543342590332
2019-01-24,236.37388610839844,155.9934844970703,97.85164642333984,121.08999633789062,60.48603439331055,13.248799324035645
2019-01-25,238.37391662597656,157.85731506347656,97.38302612304688,122.86000061035156,61.23955535888672,13.317313194274902
2019-01-28,236.56222534179688,155.90745544433594,97.2861328125,123.29000091552734,61.84080123901367,13.137465476989746
2019-01-29,236.24830627441406,154.43544006347656,97.77894592285156,123.9800033569336,62.327938079833984,13.265928268432617
2019-01-30,239.98831176757812,158.3639373779297,97.70629119873047,124.69000244140625,62.83026123046875,13.36013412475586
2019-01-31,242.0959930419922,160.73440551757812,98.54652404785156,124.75,63.48484420776367,13.291621208190918
2019-02-01,242.21258544921875,160.05581665039062,97.95130920410156,124.5,63.08143615722656,13.411519050598145
2019-02-04,243.91673278808594,162.04393005371094,97.5140380859375,123.95999908447266,63.553321838378906,13.420083045959473
2019-02-05,244.9390869140625,163.4777069091797,97.95944213867188,124.27999877929688,63.91867446899414,13.36013412475586
2019-02-06,244.61627197265625,162.9901885986328,98.00801849365234,123.44000244140625,63.50005340576172,13.377262115478516
2019-02-07,242.2843780517578,160.8013458251953,98.65587615966797,123.73999786376953,64.02522277832031,13.248799324035645
